n,p,device,repetition,random_state,timestamp,algorithm,computation_time,motifs,processor
1000,0.25,GPU,2,71070,2025-08-21 18:02:40.045476,gpu,0.059,[29691216 59210116  9865450 19670684  9836142  9838823  6536187  6555125  6559010  2179583  1095747  2180569  1090538  1090174   727605    40030],Apple M3 Max
1000,0.25,GPU,3,71070,2025-08-21 18:03:29.612070,gpu,0.012,[29691216 59210116  9865450 19670684  9836142  9838823  6536187  6555125  6559010  2179583  1095747  2180569  1090538  1090174   727605    40030],Apple M3 Max
1000,0.25,GPU,4,71070,2025-08-21 18:03:55.434742,gpu,0.014,[29691216 59210116  9865450 19670684  9836142  9838823  6536187  6555125  6559010  2179583  1095747  2180569  1090538  1090174   727605    40030],Apple M3 Max
1000,0.25,CPU,0,71070,2025-08-21 18:03:31.755151,matmul,0.034,[29691216 59210120  9865450 19670684  9836142  9838823  6536187  6555125  6559010  2179583  1095747  2180569  1090538  1090174   727605    40030],Apple M3 Max
1000,0.25,CPU,1,71070,2025-08-21 18:02:31.883657,matmul,0.033,[29691216 59210120  9865450 19670684  9836142  9838823  6536187  6555125  6559010  2179583  1095747  2180569  1090538  1090174   727605    40030],Apple M3 Max
1000,0.25,CPU,2,71070,2025-08-21 18:04:00.249779,matmul,0.033,[29691216 59210120  9865450 19670684  9836142  9838823  6536187  6555125  6559010  2179583  1095747  2180569  1090538  1090174   727605    40030],Apple M3 Max
1000,0.25,CPU,3,71070,2025-08-21 18:02:23.663225,matmul,0.033,[29691216 59210120  9865450 19670684  9836142  9838823  6536187  6555125  6559010  2179583  1095747  2180569  1090538  1090174   727605    40030],Apple M3 Max
1000,0.25,CPU,4,71070,2025-08-21 18:02:28.868526,matmul,0.035,[29691216 59210120  9865450 19670684  9836142  9838823  6536187  6555125  6559010  2179583  1095747  2180569  1090538  1090174   727605    40030],Apple M3 Max
1000,0.30000000000000004,GPU,0,71070,2025-08-21 18:03:24.411020,gpu,0.056,[19586030 50337064 10753034 21547688 10775980 10778103  9227634  9206720  9210112  3076673  1971279  3943965  1971844  1973380  1687753   119743],Apple M3 Max
1000,0.30000000000000004,GPU,1,71070,2025-08-21 18:03:06.771261,gpu,0.012,[19586030 50337064 10753034 21547688 10775980 10778103  9227634  9206720  9210112  3076673  1971279  3943965  1971844  1973380  1687753   119743],Apple M3 Max
1000,0.30000000000000004,GPU,2,71070,2025-08-21 18:02:04.810666,gpu,0.058,[19586030 50337064 10753034 21547688 10775980 10778103  9227634  9206720  9210112  3076673  1971279  3943965  1971844  1973380  1687753   119743],Apple M3 Max
1000,0.30000000000000004,GPU,3,71070,2025-08-21 18:01:40.065549,gpu,0.021,[19586030 50337064 10753034 21547688 10775980 10778103  9227634  9206720  9210112  3076673  1971279  3943965  1971844  1973380  1687753   119743],Apple M3 Max
1000,0.30000000000000004,GPU,4,71070,2025-08-21 18:02:13.554661,gpu,0.013,[19586030 50337064 10753034 21547688 10775980 10778103  9227634  9206720  9210112  3076673  1971279  3943965  1971844  1973380  1687753   119743],Apple M3 Max
1000,0.30000000000000004,CPU,0,71070,2025-08-21 18:02:34.805064,matmul,0.032,[19586030 50337064 10753034 21547688 10775980 10778103  9227634  9206720  9210112  3076673  1971279  3943965  1971844  1973380  1687753   119743],Apple M3 Max
1000,0.30000000000000004,CPU,1,71070,2025-08-21 18:02:08.600847,matmul,0.034,[19586030 50337064 10753034 21547688 10775980 10778103  9227634  9206720  9210112  3076673  1971279  3943965  1971844  1973380  1687753   119743],Apple M3 Max
1000,0.30000000000000004,CPU,2,71070,2025-08-21 18:02:23.619713,matmul,0.034,[19586030 50337064 10753034 21547688 10775980 10778103  9227634  9206720  9210112  3076673  1971279  3943965  1971844  1973380  1687753   119743],Apple M3 Max
1000,0.30000000000000004,CPU,3,71070,2025-08-21 18:03:21.848033,matmul,0.035,[19586030 50337064 10753034 21547688 10775980 10778103  9227634  9206720  9210112  3076673  1971279  3943965  1971844  1973380  1687753   119743],Apple M3 Max
1000,0.30000000000000004,CPU,4,71070,2025-08-21 18:01:52.394432,matmul,0.035,[19586030 50337064 10753034 21547688 10775980 10778103  9227634  9206720  9210112  3076673  1971279  3943965  1971844  1973380  1687753   119743],Apple M3 Max
1000,0.35000000000000003,GPU,0,71070,2025-08-21 18:02:48.639072,gpu,0.013,[12565316 40613272 10846538 21860180 10931210 10932760 11769947 11678942 11680175  3922341  3123672  6288381  3142352  3148218  3364595   299100],Apple M3 Max
1000,0.35000000000000003,GPU,1,71070,2025-08-21 18:03:20.209423,gpu,0.057,[12565316 40613272 10846538 21860180 10931210 10932760 11769947 11678942 11680175  3922341  3123672  6288381  3142352  3148218  3364595   299100],Apple M3 Max
1000,0.35000000000000003,GPU,2,71070,2025-08-21 18:01:54.771511,gpu,0.038,[12565316 40613272 10846538 21860180 10931210 10932760 11769947 11678942 11680175  3922341  3123672  6288381  3142352  3148218  3364595   299100],Apple M3 Max
1000,0.35000000000000003,GPU,3,71070,2025-08-21 18:03:10.413515,gpu,0.018,[12565316 40613272 10846538 21860180 10931210 10932760 11769947 11678942 11680175  3922341  3123672  6288381  3142352  3148218  3364595   299100],Apple M3 Max
1000,0.35000000000000003,GPU,4,71070,2025-08-21 18:01:31.854225,gpu,0.026,[12565316 40613272 10846538 21860180 10931210 10932760 11769947 11678942 11680175  3922341  3123672  6288381  3142352  3148218  3364595   299100],Apple M3 Max
1000,0.35000000000000003,CPU,0,71070,2025-08-21 18:02:43.109143,matmul,0.032,[12565316 40613272 10846538 21860180 10931210 10932760 11769947 11678942 11680175  3922341  3123672  6288381  3142352  3148218  3364595   299100],Apple M3 Max
1000,0.35000000000000003,CPU,1,71070,2025-08-21 18:03:09.909573,matmul,0.031,[12565316 40613272 10846538 21860180 10931210 10932760 11769947 11678942 11680175  3922341  3123672  6288381  3142352  3148218  3364595   299100],Apple M3 Max
1000,0.35000000000000003,CPU,2,71070,2025-08-21 18:02:58.487381,matmul,0.033,[12565316 40613272 10846538 21860180 10931210 10932760 11769947 11678942 11680175  3922341  3123672  6288381  3142352  3148218  3364595   299100],Apple M3 Max
1000,0.35000000000000003,CPU,3,71070,2025-08-21 18:02:48.662357,matmul,0.033,[12565316 40613272 10846538 21860180 10931210 10932760 11769947 11678942 11680175  3922341  3123672  6288381  3142352  3148218  3364595   299100],Apple M3 Max
1000,0.35000000000000003,CPU,4,71070,2025-08-21 18:02:05.571273,matmul,0.035,[12565316 40613272 10846538 21860180 10931210 10932760 11769947 11678942 11680175  3922341  3123672  6288381  3142352  3148218  3364595   299100],Apple M3 Max
1000,0.4,GPU,0,71070,2025-08-21 18:02:26.530340,gpu,0.055,[ 7774649 31093750 10304846 20730876 10368206 10365732 13814636 13738422 13740384  4608700  4557278  9158641  4578924  4581870  6078002   672085],Apple M3 Max
1000,0.4,GPU,1,71070,2025-08-21 18:01:39.892900,gpu,0.053,[ 7774649 31093750 10304846 20730876 10368206 10365732 13814636 13738422 13740384  4608700  4557278  9158641  4578924  4581870  6078002   672085],Apple M3 Max
1000,0.4,GPU,2,71070,2025-08-21 18:03:30.493346,gpu,0.026,[ 7774649 31093750 10304846 20730876 10368206 10365732 13814636 13738422 13740384  4608700  4557278  9158641  4578924  4581870  6078002   672085],Apple M3 Max
1000,0.4,GPU,3,71070,2025-08-21 18:01:53.279350,gpu,0.034,[ 7774649 31093750 10304846 20730876 10368206 10365732 13814636 13738422 13740384  4608700  4557278  9158641  4578924  4581870  6078002   672085],Apple M3 Max
1000,0.4,GPU,4,71070,2025-08-21 18:02:47.111817,gpu,0.024,[ 7774649 31093750 10304846 20730876 10368206 10365732 13814636 13738422 13740384  4608700  4557278  9158641  4578924  4581870  6078002   672085],Apple M3 Max
1000,0.4,CPU,0,71070,2025-08-21 18:02:46.608768,matmul,0.035,[ 7774649 31093750 10304846 20730876 10368206 10365732 13814636 13738422 13740384  4608700  4557278  9158641  4578924  4581870  6078002   672085],Apple M3 Max
1000,0.4,CPU,1,71070,2025-08-21 18:02:46.396123,matmul,0.038,[ 7774649 31093750 10304846 20730876 10368206 10365732 13814636 13738422 13740384  4608700  4557278  9158641  4578924  4581870  6078002   672085],Apple M3 Max
1000,0.4,CPU,2,71070,2025-08-21 18:02:11.724962,matmul,0.034,[ 7774649 31093750 10304846 20730876 10368206 10365732 13814636 13738422 13740384  4608700  4557278  9158641  4578924  4581870  6078002   672085],Apple M3 Max
1000,0.4,CPU,3,71070,2025-08-21 18:01:49.948331,matmul,0.031,[ 7774649 31093750 10304846 20730876 10368206 10365732 13814636 13738422 13740384  4608700  4557278  9158641  4578924  4581870  6078002   672085],Apple M3 Max
1000,0.4,CPU,4,71070,2025-08-21 18:02:54.771560,matmul,0.032,[ 7774649 31093750 10304846 20730876 10368206 10365732 13814636 13738422 13740384  4608700  4557278  9158641  4578924  4581870  6078002   672085],Apple M3 Max
1500,0.05,GPU,0,71070,2025-08-21 18:03:44.297585,gpu,0.043,[412830496 130186352   3423519   6844508   3422688   3420325    359862    360435    359843    119844      9457     18561      9284      9344       986         6],Apple M3 Max
1500,0.05,GPU,1,71070,2025-08-21 18:02:11.665428,gpu,0.027,[412830496 130186352   3423519   6844508   3422688   3420325    359862    360435    359843    119844      9457     18561      9284      9344       986         6],Apple M3 Max
1500,0.05,GPU,2,71070,2025-08-21 18:02:15.448157,gpu,0.035,[412830496 130186352   3423519   6844508   3422688   3420325    359862    360435    359843    119844      9457     18561      9284      9344       986         6],Apple M3 Max
1500,0.05,GPU,3,71070,2025-08-21 18:02:01.617387,gpu,0.069,[412830496 130186352   3423519   6844508   3422688   3420325    359862    360435    359843    119844      9457     18561      9284      9344       986         6],Apple M3 Max
1500,0.05,GPU,4,71070,2025-08-21 18:03:54.780281,gpu,0.05,[412830496 130186352   3423519   6844508   3422688   3420325    359862    360435    359843    119844      9457     18561      9284      9344       986         6],Apple M3 Max
1500,0.05,CPU,0,71070,2025-08-21 18:01:42.572978,matmul,0.086,[412830496 130186352   3423519   6844508   3422688   3420325    359862    360435    359843    119844      9457     18561      9284      9344       986         6],Apple M3 Max
1500,0.05,CPU,1,71070,2025-08-21 18:01:44.738151,matmul,0.088,[412830496 130186352   3423519   6844508   3422688   3420325    359862    360435    359843    119844      9457     18561      9284      9344       986         6],Apple M3 Max
1500,0.05,CPU,2,71070,2025-08-21 18:03:29.259394,matmul,0.084,[412830496 130186352   3423519   6844508   3422688   3420325    359862    360435    359843    119844      9457     18561      9284      9344       986         6],Apple M3 Max
1500,0.05,CPU,3,71070,2025-08-21 18:03:10.443414,matmul,0.089,[412830496 130186352   3423519   6844508   3422688   3420325    359862    360435    359843    119844      9457     18561      9284      9344       986         6],Apple M3 Max
1500,0.05,CPU,4,71070,2025-08-21 18:02:52.827091,matmul,0.087,[412830496 130186352   3423519   6844508   3422688   3420325    359862    360435    359843    119844      9457     18561      9284      9344       986         6],Apple M3 Max
1500,0.1,GPU,0,71070,2025-08-21 18:03:23.151514,gpu,0.027,[298532384 198810288  11036191  22061172  11033174  11026210   2450472   2451295   2449634    815139    135753    272310    135432    135499     29995       565],Apple M3 Max
1500,0.1,GPU,1,71070,2025-08-21 18:03:12.762060,gpu,0.028,[298532384 198810288  11036191  22061172  11033174  11026210   2450472   2451295   2449634    815139    135753    272310    135432    135499     29995       565],Apple M3 Max
1500,0.1,GPU,2,71070,2025-08-21 18:02:08.935122,gpu,0.027,[298532384 198810288  11036191  22061172  11033174  11026210   2450472   2451295   2449634    815139    135753    272310    135432    135499     29995       565],Apple M3 Max
1500,0.1,GPU,3,71070,2025-08-21 18:02:24.417489,gpu,0.027,[298532384 198810288  11036191  22061172  11033174  11026210   2450472   2451295   2449634    815139    135753    272310    135432    135499     29995       565],Apple M3 Max
1500,0.1,GPU,4,71070,2025-08-21 18:02:09.679812,gpu,0.027,[298532384 198810288  11036191  22061172  11033174  11026210   2450472   2451295   2449634    815139    135753    272310    135432    135499     29995       565],Apple M3 Max
1500,0.1,CPU,0,71070,2025-08-21 18:03:53.055657,matmul,0.09,[298532384 198810288  11036191  22061172  11033174  11026210   2450472   2451295   2449634    815139    135753    272310    135432    135499     29995       565],Apple M3 Max
1500,0.1,CPU,1,71070,2025-08-21 18:02:26.429747,matmul,0.088,[298532384 198810288  11036191  22061172  11033174  11026210   2450472   2451295   2449634    815139    135753    272310    135432    135499     29995       565],Apple M3 Max
1500,0.1,CPU,2,71070,2025-08-21 18:02:23.308415,matmul,0.084,[298532384 198810288  11036191  22061172  11033174  11026210   2450472   2451295   2449634    815139    135753    272310    135432    135499     29995       565],Apple M3 Max
1500,0.1,CPU,3,71070,2025-08-21 18:01:54.823740,matmul,0.088,[298532384 198810288  11036191  22061172  11033174  11026210   2450472   2451295   2449634    815139    135753    272310    135432    135499     29995       565],Apple M3 Max
1500,0.1,CPU,4,71070,2025-08-21 18:02:43.015565,matmul,0.082,[298532384 198810288  11036191  22061172  11033174  11026210   2450472   2451295   2449634    815139    135753    272310    135432    135499     29995       565],Apple M3 Max
1500,0.15000000000000002,GPU,0,71070,2025-08-21 18:02:12.015727,gpu,0.037,[211527312 224319376  19684630  39641032  19822990  19821870   7008686   6962603   6957072   2336962    610409   1230739    614487    615168    215848      6302],Apple M3 Max
1500,0.15000000000000002,GPU,1,71070,2025-08-21 18:01:46.456887,gpu,0.037,[211527312 224319376  19684630  39641032  19822990  19821870   7008686   6962603   6957072   2336962    610409   1230739    614487    615168    215848      6302],Apple M3 Max
1500,0.15000000000000002,GPU,2,71070,2025-08-21 18:03:16.644711,gpu,0.028,[211527312 224319376  19684630  39641032  19822990  19821870   7008686   6962603   6957072   2336962    610409   1230739    614487    615168    215848      6302],Apple M3 Max
1500,0.15000000000000002,GPU,3,71070,2025-08-21 18:03:46.616327,gpu,0.038,[211527312 224319376  19684630  39641032  19822990  19821870   7008686   6962603   6957072   2336962    610409   1230739    614487    615168    215848      6302],Apple M3 Max
1500,0.15000000000000002,GPU,4,71070,2025-08-21 18:03:14.688374,gpu,0.027,[211527312 224319376  19684630  39641032  19822990  19821870   7008686   6962603   6957072   2336962    610409   1230739    614487    615168    215848      6302],Apple M3 Max
1500,0.15000000000000002,CPU,0,71070,2025-08-21 18:03:35.735148,matmul,0.089,[211527312 224319392  19684628  39641032  19822988  19821870   7008686   6962603   6957072   2336962    610409   1230739    614487    615168    215848      6302],Apple M3 Max
1500,0.15000000000000002,CPU,1,71070,2025-08-21 18:02:18.854077,matmul,0.088,[211527312 224319392  19684628  39641032  19822988  19821870   7008686   6962603   6957072   2336962    610409   1230739    614487    615168    215848      6302],Apple M3 Max
1500,0.15000000000000002,CPU,2,71070,2025-08-21 18:03:10.201836,matmul,0.089,[211527312 224319392  19684628  39641032  19822988  19821870   7008686   6962603   6957072   2336962    610409   1230739    614487    615168    215848      6302],Apple M3 Max
1500,0.15000000000000002,CPU,3,71070,2025-08-21 18:02:42.851325,matmul,0.082,[211527312 224319392  19684628  39641032  19822988  19821870   7008686   6962603   6957072   2336962    610409   1230739    614487    615168    215848      6302],Apple M3 Max
1500,0.15000000000000002,CPU,4,71070,2025-08-21 18:01:43.050299,matmul,0.088,[211527312 224319392  19684628  39641032  19822988  19821870   7008686   6962603   6957072   2336962    610409   1230739    614487    615168    215848      6302],Apple M3 Max
1500,0.2,GPU,0,71070,2025-08-21 18:03:22.303549,gpu,0.027,[147178640 220802112  27526108  55206124  27608370  27608384  13810433  13776777  13763042   4602349   1715780   3442807   1720438   1720137    857992     35973],Apple M3 Max
1500,0.2,GPU,1,71070,2025-08-21 18:01:48.187641,gpu,0.027,[147178640 220802112  27526108  55206124  27608370  27608384  13810433  13776777  13763042   4602349   1715780   3442807   1720438   1720137    857992     35973],Apple M3 Max
1500,0.2,GPU,2,71070,2025-08-21 18:03:31.819152,gpu,0.036,[147178640 220802112  27526108  55206124  27608370  27608384  13810433  13776777  13763042   4602349   1715780   3442807   1720438   1720137    857992     35973],Apple M3 Max
1500,0.2,GPU,3,71070,2025-08-21 18:03:09.865226,gpu,0.033,[147178640 220802112  27526108  55206124  27608370  27608384  13810433  13776777  13763042   4602349   1715780   3442807   1720438   1720137    857992     35973],Apple M3 Max
1500,0.2,GPU,4,71070,2025-08-21 18:02:08.562433,gpu,0.027,[147178640 220802112  27526108  55206124  27608370  27608384  13810433  13776777  13763042   4602349   1715780   3442807   1720438   1720137    857992     35973],Apple M3 Max
1500,0.2,CPU,0,71070,2025-08-21 18:03:24.824833,matmul,0.087,[147178656 220802128  27526110  55206128  27608370  27608384  13810433  13776777  13763042   4602349   1715780   3442807   1720438   1720137    857992     35973],Apple M3 Max
1500,0.2,CPU,1,71070,2025-08-21 18:03:27.909335,matmul,0.087,[147178656 220802128  27526110  55206128  27608370  27608384  13810433  13776777  13763042   4602349   1715780   3442807   1720438   1720137    857992     35973],Apple M3 Max
1500,0.2,CPU,2,71070,2025-08-21 18:03:45.896902,matmul,0.088,[147178656 220802128  27526110  55206128  27608370  27608384  13810433  13776777  13763042   4602349   1715780   3442807   1720438   1720137    857992     35973],Apple M3 Max
1500,0.2,CPU,3,71070,2025-08-21 18:02:31.005964,matmul,0.09,[147178656 220802128  27526110  55206128  27608370  27608384  13810433  13776777  13763042   4602349   1715780   3442807   1720438   1720137    857992     35973],Apple M3 Max
1500,0.2,CPU,4,71070,2025-08-21 18:03:46.675065,matmul,0.086,[147178656 220802128  27526110  55206128  27608370  27608384  13810433  13776777  13763042   4602349   1715780   3442807   1720438   1720137    857992     35973],Apple M3 Max
1500,0.25,GPU,0,71070,2025-08-21 18:01:48.695236,gpu,0.028,[100028232 199891024  33297104  66563060  33288516  33288564  22185744  22189896  22178680   7390518   3695104   7391034   3697341   3693676   2460385    136627],Apple M3 Max
1500,0.25,GPU,1,71070,2025-08-21 18:03:10.552659,gpu,0.032,[100028232 199891024  33297104  66563060  33288516  33288564  22185744  22189896  22178680   7390518   3695104   7391034   3697341   3693676   2460385    136627],Apple M3 Max
1500,0.25,GPU,2,71070,2025-08-21 18:03:29.172894,gpu,0.062,[100028232 199891024  33297104  66563060  33288516  33288564  22185744  22189896  22178680   7390518   3695104   7391034   3697341   3693676   2460385    136627],Apple M3 Max
1500,0.25,GPU,3,71070,2025-08-21 18:02:56.134227,gpu,0.027,[100028232 199891024  33297104  66563060  33288516  33288564  22185744  22189896  22178680   7390518   3695104   7391034   3697341   3693676   2460385    136627],Apple M3 Max
1500,0.25,GPU,4,71070,2025-08-21 18:01:46.197224,gpu,0.028,[100028232 199891024  33297104  66563060  33288516  33288564  22185744  22189896  22178680   7390518   3695104   7391034   3697341   3693676   2460385    136627],Apple M3 Max
1500,0.25,CPU,0,71070,2025-08-21 18:02:57.832347,matmul,0.087,[100028232 199891008  33297104  66563064  33288516  33288564  22185744  22189896  22178680   7390518   3695104   7391034   3697341   3693676   2460385    136627],Apple M3 Max
1500,0.25,CPU,1,71070,2025-08-21 18:01:49.849426,matmul,0.086,[100028232 199891008  33297104  66563064  33288516  33288564  22185744  22189896  22178680   7390518   3695104   7391034   3697341   3693676   2460385    136627],Apple M3 Max
1500,0.25,CPU,2,71070,2025-08-21 18:03:09.687001,matmul,0.085,[100028232 199891008  33297104  66563064  33288516  33288564  22185744  22189896  22178680   7390518   3695104   7391034   3697341   3693676   2460385    136627],Apple M3 Max
1500,0.25,CPU,3,71070,2025-08-21 18:01:58.728495,matmul,0.088,[100028232 199891008  33297104  66563064  33288516  33288564  22185744  22189896  22178680   7390518   3695104   7391034   3697341   3693676   2460385    136627],Apple M3 Max
1500,0.25,CPU,4,71070,2025-08-21 18:02:10.162798,matmul,0.086,[100028232 199891008  33297104  66563064  33288516  33288564  22185744  22189896  22178680   7390518   3695104   7391034   3697341   3693676   2460385    136627],Apple M3 Max
1500,0.30000000000000004,GPU,0,71070,2025-08-21 18:03:16.718998,gpu,0.033,[ 66052480 169924880  36312164  72828128  36427792  36424580  31234098  31144460  31144566  10411079   6653161  13351944   6677692   6675253   5706530    406703],Apple M3 Max
1500,0.30000000000000004,GPU,1,71070,2025-08-21 18:03:22.826472,gpu,0.031,[ 66052480 169924880  36312164  72828128  36427792  36424580  31234098  31144460  31144566  10411079   6653161  13351944   6677692   6675253   5706530    406703],Apple M3 Max
1500,0.30000000000000004,GPU,2,71070,2025-08-21 18:03:13.411777,gpu,0.027,[ 66052480 169924880  36312164  72828128  36427792  36424580  31234098  31144460  31144566  10411079   6653161  13351944   6677692   6675253   5706530    406703],Apple M3 Max
1500,0.30000000000000004,GPU,3,71070,2025-08-21 18:03:14.643558,gpu,0.028,[ 66052480 169924880  36312164  72828128  36427792  36424580  31234098  31144460  31144566  10411079   6653161  13351944   6677692   6675253   5706530    406703],Apple M3 Max
1500,0.30000000000000004,GPU,4,71070,2025-08-21 18:03:48.661201,gpu,0.027,[ 66052480 169924880  36312164  72828128  36427792  36424580  31234098  31144460  31144566  10411079   6653161  13351944   6677692   6675253   5706530    406703],Apple M3 Max
1500,0.30000000000000004,CPU,0,71070,2025-08-21 18:01:41.972808,matmul,0.087,[ 66052476 169924880  36312164  72828128  36427792  36424580  31234096  31144460  31144566  10411079   6653161  13351944   6677692   6675253   5706530    406703],Apple M3 Max
1500,0.30000000000000004,CPU,1,71070,2025-08-21 18:03:10.314457,matmul,0.088,[ 66052476 169924880  36312164  72828128  36427792  36424580  31234096  31144460  31144566  10411079   6653161  13351944   6677692   6675253   5706530    406703],Apple M3 Max
1500,0.30000000000000004,CPU,2,71070,2025-08-21 18:01:39.969348,matmul,0.085,[ 66052476 169924880  36312164  72828128  36427792  36424580  31234096  31144460  31144566  10411079   6653161  13351944   6677692   6675253   5706530    406703],Apple M3 Max
1500,0.30000000000000004,CPU,3,71070,2025-08-21 18:03:24.969709,matmul,0.082,[ 66052476 169924880  36312164  72828128  36427792  36424580  31234096  31144460  31144566  10411079   6653161  13351944   6677692   6675253   5706530    406703],Apple M3 Max
1500,0.30000000000000004,CPU,4,71070,2025-08-21 18:03:06.814084,matmul,0.087,[ 66052476 169924880  36312164  72828128  36427792  36424580  31234096  31144460  31144566  10411079   6653161  13351944   6677692   6675253   5706530    406703],Apple M3 Max
1500,0.35000000000000003,GPU,0,71070,2025-08-21 18:03:34.355177,gpu,0.028,[ 42445412 137033024  36767240  73716960  36869192  36862016  39672692  39566836  39568752  13222879  10619709  21290320  10648712  10642822  11426991   1021953],Apple M3 Max
1500,0.35000000000000003,GPU,1,71070,2025-08-21 18:03:50.215476,gpu,0.027,[ 42445412 137033024  36767240  73716960  36869192  36862016  39672692  39566836  39568752  13222879  10619709  21290320  10648712  10642822  11426991   1021953],Apple M3 Max
1500,0.35000000000000003,GPU,2,71070,2025-08-21 18:03:42.533110,gpu,0.066,[ 42445412 137033024  36767240  73716960  36869192  36862016  39672692  39566836  39568752  13222879  10619709  21290320  10648712  10642822  11426991   1021953],Apple M3 Max
1500,0.35000000000000003,GPU,3,71070,2025-08-21 18:02:58.544002,gpu,0.03,[ 42445412 137033024  36767240  73716960  36869192  36862016  39672692  39566836  39568752  13222879  10619709  21290320  10648712  10642822  11426991   1021953],Apple M3 Max
1500,0.35000000000000003,GPU,4,71070,2025-08-21 18:02:34.399762,gpu,0.068,[ 42445412 137033024  36767240  73716960  36869192  36862016  39672692  39566836  39568752  13222879  10619709  21290320  10648712  10642822  11426991   1021953],Apple M3 Max
1500,0.35000000000000003,CPU,0,71070,2025-08-21 18:02:37.509193,matmul,0.084,[ 42445412 137033008  36767240  73716960  36869192  36862016  39672688  39566836  39568752  13222879  10619709  21290320  10648712  10642822  11426991   1021953],Apple M3 Max
1500,0.35000000000000003,CPU,1,71070,2025-08-21 18:03:31.203992,matmul,0.088,[ 42445412 137033008  36767240  73716960  36869192  36862016  39672688  39566836  39568752  13222879  10619709  21290320  10648712  10642822  11426991   1021953],Apple M3 Max
1500,0.35000000000000003,CPU,2,71070,2025-08-21 18:03:05.420697,matmul,0.083,[ 42445412 137033008  36767240  73716960  36869192  36862016  39672688  39566836  39568752  13222879  10619709  21290320  10648712  10642822  11426991   1021953],Apple M3 Max
1500,0.35000000000000003,CPU,3,71070,2025-08-21 18:02:19.441047,matmul,0.09,[ 42445412 137033008  36767240  73716960  36869192  36862016  39672688  39566836  39568752  13222879  10619709  21290320  10648712  10642822  11426991   1021953],Apple M3 Max
1500,0.35000000000000003,CPU,4,71070,2025-08-21 18:01:39.327703,matmul,0.082,[ 42445412 137033008  36767240  73716960  36869192  36862016  39672688  39566836  39568752  13222879  10619709  21290320  10648712  10642822  11426991   1021953],Apple M3 Max
1500,0.4,GPU,0,71070,2025-08-21 18:03:50.268957,gpu,0.033,[ 26273114 104993632  34905424  69918584  34968296  34957592  46575816  46498720  46496552  15524165  15461978  30959724  15482636  15483365  20594912   2280982],Apple M3 Max
1500,0.4,GPU,1,71070,2025-08-21 18:03:22.776990,gpu,0.028,[ 26273114 104993632  34905424  69918584  34968296  34957592  46575816  46498720  46496552  15524165  15461978  30959724  15482636  15483365  20594912   2280982],Apple M3 Max
1500,0.4,GPU,2,71070,2025-08-21 18:02:08.514194,gpu,0.028,[ 26273114 104993632  34905424  69918584  34968296  34957592  46575816  46498720  46496552  15524165  15461978  30959724  15482636  15483365  20594912   2280982],Apple M3 Max
1500,0.4,GPU,3,71070,2025-08-21 18:01:34.630760,gpu,0.048,[ 26273114 104993632  34905424  69918584  34968296  34957592  46575816  46498720  46496552  15524165  15461978  30959724  15482636  15483365  20594912   2280982],Apple M3 Max
1500,0.4,GPU,4,71070,2025-08-21 18:02:06.818259,gpu,0.028,[ 26273114 104993632  34905424  69918584  34968296  34957592  46575816  46498720  46496552  15524165  15461978  30959724  15482636  15483365  20594912   2280982],Apple M3 Max
1500,0.4,CPU,0,71070,2025-08-21 18:02:13.140326,matmul,0.088,[ 26273114 104993640  34905424  69918584  34968296  34957592  46575816  46498720  46496552  15524165  15461977  30959722  15482636  15483365  20594912   2280982],Apple M3 Max
1500,0.4,CPU,1,71070,2025-08-21 18:02:32.446191,matmul,0.09,[ 26273114 104993640  34905424  69918584  34968296  34957592  46575816  46498720  46496552  15524165  15461977  30959722  15482636  15483365  20594912   2280982],Apple M3 Max
1500,0.4,CPU,2,71070,2025-08-21 18:02:31.943666,matmul,0.094,[ 26273114 104993640  34905424  69918584  34968296  34957592  46575816  46498720  46496552  15524165  15461977  30959722  15482636  15483365  20594912   2280982],Apple M3 Max
1500,0.4,CPU,3,71070,2025-08-21 18:03:29.888635,matmul,0.089,[ 26273114 104993640  34905424  69918584  34968296  34957592  46575816  46498720  46496552  15524165  15461977  30959722  15482636  15483365  20594912   2280982],Apple M3 Max
1500,0.4,CPU,4,71070,2025-08-21 18:02:22.068465,matmul,0.085,[ 26273114 104993640  34905424  69918584  34968296  34957592  46575816  46498720  46496552  15524165  15461977  30959722  15482636  15483365  20594912   2280982],Apple M3 Max
2000,0.05,GPU,0,71070,2025-08-21 18:02:13.048717,gpu,0.055,[978236416 309533824   7974283  16324797   8161580   8161191    860607    840666    841111    287394     21629     44255     21835     22126      2305        18],Apple M3 Max
2000,0.05,GPU,1,71070,2025-08-21 18:03:16.572824,gpu,0.056,[978236416 309533824   7974283  16324797   8161580   8161191    860607    840666    841111    287394     21629     44255     21835     22126      2305        18],Apple M3 Max
2000,0.05,GPU,2,71070,2025-08-21 18:03:50.092673,gpu,0.099,[978236416 309533824   7974283  16324797   8161580   8161191    860607    840666    841111    287394     21629     44255     21835     22126      2305        18],Apple M3 Max
2000,0.05,GPU,3,71070,2025-08-21 18:02:01.720126,gpu,0.058,[978236416 309533824   7974283  16324797   8161580   8161191    860607    840666    841111    287394     21629     44255     21835     22126      2305        18],Apple M3 Max
2000,0.05,GPU,4,71070,2025-08-21 18:03:45.130896,gpu,0.055,[978236416 309533824   7974283  16324797   8161580   8161191    860607    840666    841111    287394     21629     44255     21835     22126      2305        18],Apple M3 Max
